Nombre,Marca,Coste,Género,Url,web_origen
"Zapatillas running Fluidflow
","
adidas","63,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-fluidflow-rebajas-deportivas-iic.adidas.eg3675.a0qm.html?dwvar_iic.adidas.eg3675.a0qm_color=a0qm&cgid=,intersport.com
"Zapatilla Advantage
","
adidas","55,99",Mujer,https://www.intersport.es/adidas-zapatilla-advantage-mujer-iic.adidas.f36481.01f7.html?dwvar_iic.adidas.f36481.01f7_color=01f7&cgid=,intersport.com
"Zapatillas running Runfalcon
","
adidas","48,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-runfalcon-zapatillas-running-iic.adidas.f36218.a0qm.html?dwvar_iic.adidas.f36218.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas running Duramo SL
","
adidas","39,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-duramo-sl-promocion-de-san-valentin-iic.adidas.fw3222.01f7.html?dwvar_iic.adidas.fw3222.01f7_color=01f7&cgid=,intersport.com
"Zapatillas running Supernova
","
adidas","79,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-supernova-zapatillas-running-iic.adidas.fw0704.adl3.html?dwvar_iic.adidas.fw0704.adl3_color=adl3&cgid=,intersport.com
"Zapatillas running adizero Boston 8
","
adidas","89,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-adizero-boston-8-rebajas-deportivas-iic.adidas.ee5147.adan.html?dwvar_iic.adidas.ee5147.adan_color=adan&cgid=,intersport.com
"Zapatilla Crazychaos
","
adidas","55,99",Mujer,https://www.intersport.es/adidas-zapatilla-crazychaos-mujer-iic.adidas.fv4589.aayc.html?dwvar_iic.adidas.fv4589.aayc_color=aayc&cgid=,intersport.com
"Zapatillas running Astrarun
","
adidas","61,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-astrarun-rebajas-deportivas-iic.adidas.eh1528.a0qm.html?dwvar_iic.adidas.eh1528.a0qm_color=a0qm&cgid=,intersport.com
"Zapatilla VL Court
","
adidas","47,39",Mujer,https://www.intersport.es/adidas-zapatilla-vl-court-sneakers-iic.adidas.b42312.312.html?dwvar_iic.adidas.b42312.312_color=312&cgid=,intersport.com
"Cloudfoam Racer TR Shoes
","
adidas","49,99",Mujer,https://www.intersport.es/adidas-cloudfoam-racer-tr-shoes-sneakers-iic.adidas.b42170.a96g.html?dwvar_iic.adidas.b42170.a96g_color=a96g&cgid=,intersport.com
"Zapatilla RUN70S
","
adidas","53,99",Mujer,https://www.intersport.es/adidas-zapatilla-run70s-rebajas-deportivas-iic.adidas.ee9797.01f7.html?dwvar_iic.adidas.ee9797.01f7_color=01f7&cgid=,intersport.com
"Zapatillas running Solar Glide 19
","
adidas","87,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solar-glide-19-rebajas-deportivas-iic.adidas.ee4334.adak.html?dwvar_iic.adidas.ee4334.adak_color=adak&cgid=,intersport.com
"Zapatilla ARCHIVO
","
adidas","45,57",Mujer,https://www.intersport.es/adidas-zapatilla-archivo-zapatillas-running-iic.adidas.ef0452.a9nd.html?dwvar_iic.adidas.ef0452.a9nd_color=a9nd&cgid=,intersport.com
"Zapatilla SL20
","
adidas","71,99",Mujer,https://www.intersport.es/adidas-zapatilla-sl20-zapatillas-running-iic.adidas.eg2045.a0qm.html?dwvar_iic.adidas.eg2045.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas Questar Sumr
","
adidas","49,31",Mujer,https://www.intersport.es/adidas-zapatillas-questar-sumr-sneakers-iic.adidas.f36513.a0qm.html?dwvar_iic.adidas.f36513.a0qm_color=A0QM&cgid=,intersport.com
"Zapatillas de running RUNFALCON 2.0
","
adidas","49,99",Mujer,https://www.intersport.es/adidas-zapatillas-de-running-runfalcon-2.0-zapatillas-running-iic.adidas.fy9624.a0qm.html?dwvar_iic.adidas.fy9624.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas running Runfalcon
","
adidas","39,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-runfalcon-rebajas-deportivas-iic.adidas.ef0152.aa35.html?dwvar_iic.adidas.ef0152.aa35_color=aa35&cgid=,intersport.com
"Zapatillas running Edgebounce
","
adidas","70,45",Mujer,https://www.intersport.es/adidas-zapatillas-running-edgebounce-zapatillas-running-iic.adidas.bd7080.aa2s.html?dwvar_iic.adidas.bd7080.aa2s_color=aa2s&cgid=,intersport.com
"Zapatilla Energyfalcon X
","
adidas","44,99",Mujer,https://www.intersport.es/adidas-zapatilla-energyfalcon-x-rebajas-deportivas-iic.adidas.ee9941.a0qm.html?dwvar_iic.adidas.ee9941.a0qm_color=a0qm&cgid=,intersport.com
